Product_Package,SKU,Images,Name,Original_Price,Discount_Price,Category,Gender,Shirt,Shirt_Color,Shirt_Fabric,Trouser,Trouser_Color,Trouser_Fabric,Dupatta,Dupatta_Color,Dupatta_Fabric,Linning,Linning_Color,Lining_Fabric,Item_Type,Item_Color,Item_Fabric,Item_Material,Item_Size,Bag_Capacity,Perfume_Notes,Watch_Movement,Description
2 Piece,KSY-W7254,https://res.cloudinary.com/dzo11laml/image/upload/v1751975921/Red_Linen_Tunic_880_nwnsfr.png,Red LinenTunic,5022,3500.0,Shirts,Female,Yes,Red,Linen,Yes,Red,Linen,,,,,,,"Shirt, Trouser",,,Linen,,,,,Timeless Red Cotton Shirt style with modern embellishments.
1 Piece,KSY-M8954,https://res.cloudinary.com/dzo11laml/image/upload/v1751975967/White_Organza_881_kqdlff.png,White Organza Kurta,7080,5300.0,Shirts,Female,Yes,White,Organza,,,,,,,,,,Shirt,,,Organza,,,,,Elegant White Organza Shirt design for casual and formal wear.
2 Piece,KSY-M2997,https://res.cloudinary.com/dzo11laml/image/upload/v1751975898/Pink_Khaddar_2_piece_882_ovdmbe.png,Pink Khaddar Kurta,13449,10800.0,2 Piece Suits,Female,Yes,Pink,Khaddar,Yes,Blue,Lawn,,,,,,,"Shirt, Trouser",,,"Khaddar, Lawn",,,,,Timeless Pink Khaddar Tunic style with modern embellishments.
1 Piece,KSY-U7656,https://res.cloudinary.com/dzo11laml/image/upload/v1751975866/Maroon_Lawn_Shirt_883_qawvai.png,Maroon Lawn Shirt,9667,,Shirts,Female,Yes,Maroon,Lawn,,,,,,,,,,Shirt,,,Lawn,,,,,Timeless Maroon Lawn Tunic style with modern embellishments.
2 Piece,KSY-M2918,https://res.cloudinary.com/dzo11laml/image/upload/v1751975606/2_piece_Black_Viscose_Shirt_884_tz1stt.png,Black Viscose Shirt,8753,7000.0,Unstitched,Female,Yes,Black,Viscose,Yes,Orange,Chiffon,,,,,,,"Shirt, Trouser",,,"Chiffon, Viscose",,,,,Luxurious Black Viscose Shirt material for a sophisticated look.
1 Piece,KSY-M5563,https://res.cloudinary.com/dzo11laml/image/upload/v1751975908/Purple_Cotton_2_piece_885_cfhngk.png,Purple Cotton Shirt,13498,9200.0,Unstitched,Female,Yes,Purple,Cotton,,,,,,,,,,Shirt,,,Cotton,,,,,Timeless Purple Cotton Kurta style with modern embellishments.
1 Piece,KSY-U6137,https://res.cloudinary.com/dzo11laml/image/upload/v1751975939/Turquoise_Chiffon_886_ry8qvk.png,Turquoise Chiffon Shirt,14038,,Shirts,Female,Yes,Turquoise,Chiffon,,,,,,,,,,Shirt,,,Chiffon,,,,,"Lightweight and breathable Turquoise Chiffon Tunic fabric, ideal for summer."
3 Piece,KSY-M3176,https://res.cloudinary.com/dzo11laml/image/upload/v1751975612/3_piece_maroon_silk_887_ons4ax.png,Maroon Silk Shirt,4564,3500.0,Shirts,Female,Yes,Maroon,Silk,Yes,Maroon,Silk,Yes,Maroon,Organza,,,,"Dupatta, Shirt, Trouser",,,"Organza, Silk",,,,,"A vibrant Maroon Silk Shirt with intricate embroidery, perfect for festive occasions."
Single,KSY-W2547,https://res.cloudinary.com/dzo11laml/image/upload/v1751975812/Brown_Tote_Bag_888_fdt7zp.png,Brown Tote Bag,2037,1700.0,Handbags,Unisex,,,,,,,,,,,,,Tote Bag,Brown,Nylon,Zipper,,15 Liters,,,An elegant Tote Bag for evening events.
1 Piece,KSY-U5222,https://res.cloudinary.com/dzo11laml/image/upload/v1751975929/Sea_Green_Khaddar_889_zrhbcc.png,Sea Green Khaddar Kurta,13716,9400.0,Ready To Wear,Female,Yes,Sea Green,Khaddar,,,,,,,,,,Shirt,,,Khaddar,,,,,Elegant Green Khaddar Shirt design for casual and formal wear.
1 Piece,KSY-W8786,https://res.cloudinary.com/dzo11laml/image/upload/v1751975938/Teal_Blue_Organza_890_i3d8qa.png,Blue Organza Tunic,9780,,Unstitched,Female,Yes,Blue,Organza,,,,,,,,,,Shirt,,,Organza,,,,,Elegant Blue Organza Shirt design for casual and formal wear.
,KSY-U6754,https://res.cloudinary.com/dzo11laml/image/upload/v1751975929/Silevr_Bracelet_Male_azlxw5.png,Silver Bracelet,6100,,Accessories,Male,,,,,,,,,,,,,Bracelet,Silver,,Stainless Steel,,,,,"Minimalist Bracelet, perfect for everyday wear."
,KSY-U67587,https://res.cloudinary.com/dzo11laml/image/upload/v1751975929/Silver_Bracelet_892_axe6qt.png,Silver Bracelet,6100,,Accessories,Female,,,,,,,,,,,,,Bracelet,Silver,,Stainless Steel,,,,,"Minimalist Bracelet, perfect for everyday wear."
1 Piece,KSY-U6401,https://res.cloudinary.com/dzo11laml/image/upload/v1751975843/Green_Blend_Trousers_893_pfyufp.png,Green Blended Trousers,17986,,Men's Trousers,Male,,,,Yes,Green,Blended,,,,,,,Trouser,,,Blended,,,,,"Premium quality Green Blended Trousers fabric, breathable and stylish."
3 Piece,KSY-M3681,https://res.cloudinary.com/dzo11laml/image/upload/v1751975843/Green_Blend_Trousers_893_pfyufp.png,Blue Viscose Kurta,5297,,Ready To Wear,Female,Yes,Blue,Viscose,Yes,Blue,Viscose,Yes,Blue,Viscose,,,,"Dupatta, Shirt, Trouser",,,Viscose,,,,,Elegant Blue Viscose Shirt design for casual and formal wear.
1 Piece,KSY-W4579,https://res.cloudinary.com/dzo11laml/image/upload/v1751975851/Grey_Denim_Pant_895_xctc9f.png,Grey Denim Pants,8201,,Men's Trousers,Male,,,,Yes,Grey,Denim,,,,,,,Trouser,,,Denim,,,,,A classic Grey Denim Pants for a sharp professional look.
3 Piece,KSY-U1301,https://res.cloudinary.com/dzo11laml/image/upload/v1751975612/3_piece_maroon_silk_896_eogwfp.png,Maroon Silk Tunic,5197,,Unstitched,Female,Yes,Maroon,Silk,Yes,Turquoise,Silk,Yes,Purple,Cotton,,,,"Dupatta, Shirt, Trouser",,,"Cotton, Silk",,,,,Timeless Maroon Silk Shirt style with modern embellishments.
3 Piece,KSY-U6972,https://res.cloudinary.com/dzo11laml/image/upload/v1751975946/Turquoise_Lawn_3_piece_897_ksevye.png,Turquoise Lawn Shirt,5661,4200.0,Lawn Suits,Female,Yes,Turquoise,Lawn,Yes,Cream,Lawn,Yes,Orange,Organza,Yes,Off-White,Cotton,"Dupatta, Shirt, Trouser",,,"Lawn, Organza",,,,,Elegant Turquoise Lawn Shirt design for casual and formal wear.
Single,KSY-U8770,https://res.cloudinary.com/dzo11laml/image/upload/v1751975725/Blue_Tote_Bag_898_px1spy.png,Blue Tote Bag,3650,,Bags,Unisex,,,,,,,,,,,,,Tote Bag,Blue,Canvas,Leather,,2 Liters,,,Versatile Tote Bag with multiple compartments.
1 Piece,KSY-W4207,https://res.cloudinary.com/dzo11laml/image/upload/v1751975912/Purple_khaddar_899_wsbr5g.png,Purple Khaddar Tunic,10894,,Shirts,Female,Yes,Purple,Khaddar,,,,,,,,,,Shirt,,,Khaddar,,,,,Elegant Purple Khaddar Tunic design for casual and formal wear.
1 Piece,KSY-W6631,https://res.cloudinary.com/dzo11laml/image/upload/v1751975974/Yellow_Chiffon_Shirt_900_apmgwu.png,Yellow Chiffon Shirt,15465,12300.0,3 Piece Suits,Female,Yes,Yellow,Chiffon,,,,,,,,,,Shirt,,,Chiffon,,,,,"Lightweight and breathable Yellow Chiffon Kurta fabric, ideal for summer."
2 Piece,KSY-U3887,https://res.cloudinary.com/dzo11laml/image/upload/v1751975607/2_piece_cream_lawn_901_r5xeyz.png,Cream Lawn Kurta,18804,,Ready To Wear,Female,Yes,Cream,Lawn,Yes,Cream,Lawn,,,,,,,"Shirt, Trouser",,,Lawn,,,,,Luxurious Cream Lawn Tunic material for a sophisticated look.
,KSY-U4454,https://res.cloudinary.com/dzo11laml/image/upload/v1751975928/Rose_Gold_Necklace_902_qlhabh.png,Rose Gold Necklace,13298,,Accessories,Unisex,,,,,,,,,,,,,Necklace,Rose Gold,,Stainless Steel,,,,,Sparkling Necklace for a glamorous look.
2 Piece,KSY-M9840,https://res.cloudinary.com/dzo11laml/image/upload/v1751975818/Cream_Chiffon_2_piece_903_rc9cmt.png,Cream Chiffon Kurta,10919,8200.0,Unstitched,Female,Yes,Cream,Chiffon,Yes,Cream ,Viscose,,,,,,,"Shirt, Trouser",,,"Chiffon, Viscose",,,,,"Lightweight and breathable Cream Chiffon Kurta fabric, ideal for summer."
1 Piece,KSY-W1781,https://res.cloudinary.com/dzo11laml/image/upload/v1751975823/Cream_Visocse_2_piece_904_gm6qws.png,Cream Viscose Tunic,11115,,Ready To Wear,Female,Yes,Cream,Viscose,Yes ,Cream ,,,,,,,,"Shirt, Trouser",,,Viscose,,,,,Elegant Cream Viscose Shirt design for casual and formal wear.
,KSY-W9055,https://res.cloudinary.com/dzo11laml/image/upload/v1751975859/Male_Perfume_savage_905_p3pfa9.png,Male Cologne,16215,,Perfumes,Male,,,,,,,,,,,,,Cologne,Clear,,,,,"Top: Fresh, Green; Heart: Herbal, Mint; Base: Earthy, Vetiver",,"An aromatic Cologne, perfect for evening wear."
1 Piece,KSY-U5352,https://res.cloudinary.com/dzo11laml/image/upload/v1751975847/Green_Linen_Kurta_906_cwk9uv.png,Green Linen Kurta,2437,2000.0,Men's Shirts,Male,Yes,Green,Linen,,,,,,,,,,Shirt,,,Linen,,,,,A classic Green Linen Kurta for a sharp professional look.
3 Piece,KSY-M2821,https://res.cloudinary.com/dzo11laml/image/upload/v1751975948/Turquoise_Organza_907_wkslxf.png,Turquoise Organza Kurta,5653,4000.0,2 Piece Suits,Female,Yes,Turquoise,Organza,Yes,Blue,Organza,Yes,Cream,Khaddar,,,,"Dupatta, Shirt, Trouser",,,"Khaddar, Organza",,,,,"A vibrant Turquoise Organza Tunic with intricate embroidery, perfect for festive occasions."
Pair,KSY-W3537,https://res.cloudinary.com/dzo11laml/image/upload/v1751975827/Female_Black_pumps_908_wta3vj.png,Female Black Pumps,6432,4400.0,Heels,Female,,,,,,,,,,,,,Pumps,Black,Rubber,Canvas,7,,,,"Elegant Pumps, perfect for special occasions."
1 Piece,KSY-W7472,https://res.cloudinary.com/dzo11laml/image/upload/v1751975969/White_wash_wear_Shirt_909_tfw1w0.png,White Wash & Wear Shirt,14051,,Men's Shalwar Kameez,Male,Yes,White,Wash & Wear,Yes,White,Wash & Wear,,,,,,,"Shirt, Trouser",,,Wash & Wear,,,,,"Premium quality White Wash & Wear Shirt fabric, breathable and stylish."
2 Piece,KSY-W1662,https://res.cloudinary.com/dzo11laml/image/upload/v1751975909/Purple_Cotton_910_tnwy3c.png,Purple Cotton Kurta,18270,,Unstitched,Female,Yes,Purple,Cotton,Yes,Purple,Cotton,,,,,,,"Shirt, Trouser",,,Cotton,,,,,"Lightweight and breathable Purple Cotton Kurta fabric, ideal for summer."
1 Piece,KSY-M3167,https://res.cloudinary.com/dzo11laml/image/upload/v1751975854/Grey_Wool_Blend_Pants_911_hk28b3.png,Grey Wool Blend Pants,2376,1800.0,Men's Pants,Male,,,,Yes,Grey,Wool Blend,,,,,,,Trouser,,,Wool Blend,,,,,Versatile Grey Wool Blend Trousers for both casual and semi-formal events.
1 Piece,KSY-U9282,https://res.cloudinary.com/dzo11laml/image/upload/v1751975975/Yellow_Cotton_Shirt_912_qp4gk1.png,Yellow Cotton Shirt,14383,12400.0,Unstitched,Female,Yes,Yellow,Cotton,,,,,,,,,,Shirt,,,Cotton,,,,,Elegant Yellow Cotton Tunic design for casual and formal wear.
1 Piece,KSY-M2427,https://res.cloudinary.com/dzo11laml/image/upload/v1751975821/Cream_Lawn_913_yge6i8.png,Cream Lawn Kurta,19076,15700.0,Ready To Wear,Female,Yes,Cream,Lawn,,,,,,,,,,Shirt,,,Lawn,,,,,Timeless Cream Lawn Tunic style with modern embellishments.
1 Piece,KSY-M3720,https://res.cloudinary.com/dzo11laml/image/upload/v1751975880/Orange_Cotton_Kurta_914_rk5gcw.png,Orange Cotton Kurta,8814,,Ready To Wear,Female,Yes,Orange,Cotton,,,,,,,,,,Shirt,,,Cotton,,,,,Elegant Orange Cotton Shirt design for casual and formal wear.
Single,KSY-W7444,https://res.cloudinary.com/dzo11laml/image/upload/v1751975959/Wallet_915_wnjhkx.png,Brown/Black Wallet,6011,,Wallet,Male,,,,,,,,,,,,,Wallet,Brown/Black,Canvas,,,Large,,,An elegant Wallet for evening events.
3 Piece,KSY-U6479,https://res.cloudinary.com/dzo11laml/image/upload/v1751975614/3_piece_purple_organza_916_qspvxf.png,Purple Organza Shirt,14748,,Unstitched,Female,Yes,Purple,Organza,Yes,Purple,Silk,Yes,Purple,Organza,Yes,Purple,Cotton,"Dupatta, Shirt, Trouser",,,"Organza, Silk",,,,,"Lightweight and breathable Purple Organza Shirt fabric, ideal for summer."
1 Piece,KSY-M2064,https://res.cloudinary.com/dzo11laml/image/upload/v1751975688/black_viscose_shirt_917_dcizrw.png,Black Viscose Shirt,16907,,Ready To Wear,Female,Yes,Black,Viscose,,,,,,,,,,Shirt,,,Viscose,,,,,"A vibrant Black Viscose Kurta with intricate embroidery, perfect for festive occasions."
1 Piece,KSY-U5765,https://res.cloudinary.com/dzo11laml/image/upload/v1751975893/orange_viscose_shirt_918_fwhbzo.png,Orange Viscose Tunic,16928,,2 Piece Suits,Female,Yes,Orange,Viscose,,,,,,,,,,Shirt,,,Viscose,,,,,"A vibrant Orange Viscose Kurta with intricate embroidery, perfect for festive occasions."
1 Piece,KSY-U6884,https://res.cloudinary.com/dzo11laml/image/upload/v1751975847/green_linen_trousers_919_dodfjp.png,Green Linen Trousers,17370,12700.0,Men's Trousers,Male,,,,Yes,Green,Linen,,,,,,,Trouser,,,Linen,,,,,A classic Green Linen Trousers for a sharp professional look.
Single,KSY-M3494,https://res.cloudinary.com/dzo11laml/image/upload/v1751975809/Brown_crossbody_bag_920_y6mwmo.png,Brown Crossbody Bag,18749,12800.0,Wallets,Unisex,,,,,,,,,,,,,Crossbody Bag,Brown,Canvas,Canvas,,2 Liters,,,An elegant Crossbody Bag for evening events.
Pair,KSY-W6056,https://res.cloudinary.com/dzo11laml/image/upload/v1751975837/Female_red_loafers_921_y8o8mg.png,Red Loafer,13729,,Sandals,Female,,,,,,,,,,,,,Loafer,Red,Canvas,Synthetic,10,,,,"Elegant Loafer, perfect for special occasions."
1 Piece,KSY-M7610,https://res.cloudinary.com/dzo11laml/image/upload/v1751975885/Orange_Organza_922_x3cht6.png,Orange Organza Tunic,12786,,Ready To Wear,Female,Yes,Orange,Organza,,,,,,,,,,Shirt,,,Organza,,,,,Elegant Orange Organza Shirt design for casual and formal wear.
3 Piece,KSY-W6634,https://res.cloudinary.com/dzo11laml/image/upload/v1751975939/Turquoise_3_piece_lawn_923_hscefh.png,Turquoise Lawn Kurta,11445,9300.0,Shirts,Female,Yes,Turquoise,Lawn,Yes,Turquoise,Lawn,Yes,Turquoise,Lawn,,,,"Dupatta, Shirt, Trouser",,,Lawn,,,,,Elegant Turquoise Lawn Tunic design for casual and formal wear.
1 Piece,KSY-W3630,https://res.cloudinary.com/dzo11laml/image/upload/v1751975688/Black_viscose_924_aenyrv.png,Black Viscose Shirt,13685,,Ready To Wear,Female,Yes,Black,Viscose,,,,,,,,,,Shirt,,,Viscose,,,,,Elegant Black Viscose Kurta design for casual and formal wear.
3 Piece,KSY-M56154,https://res.cloudinary.com/dzo11laml/image/upload/v1751975865/Maroon_Khaddar_3_piece_925_gtgzbn.png,Maroon Khaddar Shirt,15705,,Ready To Wear,Female,Yes,Maroon,Khaddar,Yes,Maroon,Khaddar,Yes,Blue,Khaddar,,,,"Dupatta, Shirt, Trouser",,,Khaddar,,,,,"Lightweight and breathable Maroon Khaddar Shirt fabric, ideal for summer."
3 Piece,KSY-M5613,https://res.cloudinary.com/dzo11laml/image/upload/v1751975612/3_piece_Maroon_Khaddar_926_g5ozzn.png,Maroon Khaddar Shirt,15705,,Ready To Wear,Female,Yes,Maroon,Khaddar,Yes,Maroon,Khaddar,Yes,Maroon,Khaddar,,,,"Dupatta, Shirt, Trouser",,,Khaddar,,,,,"Lightweight and breathable Maroon Khaddar Shirt fabric, ideal for summer."
3 Piece,KSY-M8952,https://res.cloudinary.com/dzo11laml/image/upload/v1751975982/Yellow_Silk_Kurta_927_fs3tyh.png,Yellow Silk Kurta,6085,,2 Piece Suits,Female,Yes,Yellow,Silk,Yes,Yellow,Lawn,Yes,Turquoise,Khaddar,,,,"Dupatta, Shirt, Trouser",,,"Khaddar, Lawn, Silk",,,,,Luxurious Yellow Silk Shirt material for a sophisticated look.
1 Piece,KSY-U1863,https://res.cloudinary.com/dzo11laml/image/upload/v1751975982/Yellow_Raw_Silk_928_zbonla.png,Yellow Silk Tunic,18099,13900.0,Ready To Wear,Female,Yes,Yellow,Silk,,,,,,,,,,Shirt,,,Silk,,,,,Timeless Yellow Silk Tunic style with modern embellishments.
Pair,KSY-W6574,https://res.cloudinary.com/dzo11laml/image/upload/v1751975903/Pink_Sneaker_929_b03of0.png,Pink Sneaker,5441,4800.0,Heels,Female,,,,,,,,,,,,,Sneaker,Pink,Synthetic,Leather,8,,,,"Comfy Sneaker, perfect for casual occasions."
Pair,KSY-W3545,https://res.cloudinary.com/dzo11laml/image/upload/v1751975872/Navy_Blue_Loafers_930_n5thkc.png,Male Navy Blue Loafer,17335,,Loafers,Male,,,,,,,,,,,,,Loafer,Navy,Canvas,Rubber,8,,,,Durable Loafer material for long-lasting comfort.
,KSY-W3005,https://res.cloudinary.com/dzo11laml/image/upload/v1751975829/Female_Brown_Loafers_931_kdk5qk.png,Female Brown Loafer,17335,,Loafers,Female,,,,,,,,,,,,,Loafer,Navy,Canvas,Rubber,8,,,,Durable Loafer material for long-lasting comfort.
Single,KSY-M6042,https://res.cloudinary.com/dzo11laml/image/upload/v1751975830/Female_Brown_Wallet_932_pemet1.png,Female Brown Wallet,6049,4600.0,Bags,Female,,,,,,,,,,,,,Wallet,Brown,Canvas,Metal,,Medium,,,Versatile Wallet with multiple compartments.
3 Piece,KSY-M5978,https://res.cloudinary.com/dzo11laml/image/upload/v1751975822/Cream_Silk_3_piece_933_r31u20.png,Cream Silk Kurta,8808,6200.0,Unstitched,Female,Yes,Cream,Silk,Yes,Purple,Viscose,Yes,Turquoise,Chiffon,,,,"Dupatta, Shirt, Trouser",,,"Chiffon, Silk, Viscose",,,,,Timeless Cream Silk Tunic style with modern embellishments.
3 Piece,KSY-W2124,https://res.cloudinary.com/dzo11laml/image/upload/v1751975611/3_piece_Blue_Cotton_934_li14x2.png,Blue Cotton Shirt,13843,,Lawn Suits,Female,Yes,Blue,Cotton,Yes,Purple,Organza,Yes,Purple,Cotton,,,,"Dupatta, Shirt, Trouser",,,"Cotton, Organza",,,,,"A vibrant Blue Cotton Shirt with intricate embroidery, perfect for festive occasions."
3 Piece,KSY-M3294,https://res.cloudinary.com/dzo11laml/image/upload/v1751975948/Turquoise_Lawn_Shirt_935_nc3zxy.png,Turquoise Lawn Shirt,14909,,Shirts,Female,Yes,Turquoise,Lawn,Yes,Blue,Lawn,Yes,Multi-Print,Silk,,,,"Dupatta, Shirt, Trouser",,,"Lawn, Silk",,,,,"Lightweight and breathable Turquoise Lawn Shirt fabric, ideal for summer."
1 Piece,KSY-W4906,https://res.cloudinary.com/dzo11laml/image/upload/v1751975922/Red_Organza_936_nbmis8.png,Red Organza Shirt,7640,5400.0,Shirts,Female,Yes,Red,Organza,,,,,,,,,,Shirt,,,Organza,,,,,"A vibrant Red Organza Shirt with intricate embroidery, perfect for festive occasions."
2 Piece,KSY-M5216,https://res.cloudinary.com/dzo11laml/image/upload/v1751975848/Green_Organza_2_Piece_937_gy9rpx.png,Green Organza Kurta,2308,,3 Piece Suits,Female,Yes,Green,Organza,Yes,Green,Organza,Yes,Pink,Organza,,,,"Dupatta, Shirt, Trouser",,,Organza,,,,,"Lightweight and breathable Green Organza Shirt fabric, ideal for summer."
,KSY-U8427,https://res.cloudinary.com/dzo11laml/image/upload/v1751975840/Gold_Earings_938_heywty.png,Gold Earrings,16282,,Accessories,Unisex,,,,,,,,,,,,,Earrings,Gold,,Pearl,,,,,A delicate Earrings that adds a touch of elegance.
Single,KSY-U7750,https://res.cloudinary.com/dzo11laml/image/upload/v1751975823/Cream_TOte_Bag_939_eto5ps.png,Cream Tote Bag,4003,,Bags,Unisex,,,,,,,,,,,,,Tote Bag,Cream,Leather,Faux Leather,,2 Liters,,,"A spacious Tote Bag, ideal for daily essentials."
1 Piece,KSY-W2617,https://res.cloudinary.com/dzo11laml/image/upload/v1751975980/Yellow_LAwn_Shirt_940_gqool2.png,Yellow Lawn Shirt,14558,,Unstitched,Female,Yes,Yellow,Lawn,,,,,,,Yes,White,Silk,Shirt,,,Lawn,,,,,"Lightweight and breathable Yellow Lawn Shirt fabric, ideal for summer."
2 Piece,KSY-W8957,https://res.cloudinary.com/dzo11laml/image/upload/v1751975897/Pink_Lawn_2_piece_941_qziaah.png,Pink Lawn Kurta,10443,,Lawn Suits,Female,Yes,Pink,Lawn,Yes,Pink,Silk,,,,,,,"Shirt, Trouser",,,"Lawn, Silk",,,,,Luxurious Pink Lawn Tunic material for a sophisticated look.
,KSY-U5570,https://res.cloudinary.com/dzo11laml/image/upload/v1751975926/Rose_Gold_Earing_942_qoujjl.png,Rose Gold Earrings,15536,12500.0,Accessories,Unisex,,,,,,,,,,,,,Earrings,Rose Gold,,Zircon,,,,,"Minimalist Earrings, perfect for everyday wear."
1 Piece,KSY-M5599,https://res.cloudinary.com/dzo11laml/image/upload/v1751975724/Blue_Silk_943_t0szkc.png,Blue Silk Kurta,18266,14200.0,2 Piece Suits,Female,Yes,Blue,Silk,,,,,,,,,,Shirt,,,Silk,,,,,"Lightweight and breathable Blue Silk Tunic fabric, ideal for summer."
2 Piece,KSY-U7500,https://res.cloudinary.com/dzo11laml/image/upload/v1751975959/White_Blend_Kurta_944_aks9uu.png,White Blended Kurta,16289,,Men's Shirts,Male,Yes,White,Blended,,,,,,,,,,Shirt,,,Blended,,,,,Versatile White Blended Kurta for both casual and semi-formal events.
Single,KSY-W7832,https://res.cloudinary.com/dzo11laml/image/upload/v1751975811/Brown_Shoulder_Bag_945_v59qbu.png,Brown Shoulder Bag,17722,12900.0,Bags,Female,,,,,,,,,,,,,Shoulder Bag,Tan,Nylon,Nylon,,Medium,,,"Durable Shoulder Bag material, perfect for everyday use."
1 Piece,KSY-U2513,https://res.cloudinary.com/dzo11laml/image/upload/v1751975965/White_Linen_Pants_946_qcrl5n.png,White Linen Pants,19493,14200.0,Men's Trousers,Male,,,,Yes,White,Linen,,,,,,,Trouser,,,Linen,,,,,A classic White Linen Pants for a sharp professional look.
1 Piece,KSY-U3000,https://res.cloudinary.com/dzo11laml/image/upload/v1751975694/Blue_Denim_Shirt_947_xfk4px.png,Blue Denim Shirt,9257,,Shirts,Female,Yes,Blue,Denim,,,,,,,,,,Shirt,,,Denim,,,,,"Mesmerize in our blue Cotton Denim, straight silhouette featuring a crew neckline."
1 Piece,KSY-U3900,https://res.cloudinary.com/dzo11laml/image/upload/v1751975915/Purple_Organza_Shirt_948_uezhnd.png,Purple Organza Shirt,17257,,Lawn Suits,Female,Yes,Purple,Organza,,,,,,,,,,Shirt,,,Organza,,,,,Luxurious Purple Organza Tunic material for a sophisticated look.
2 Piece,KSY-M6893,https://res.cloudinary.com/dzo11laml/image/upload/v1751975609/2_piece_White_cotton_949_c3cuke.png,White Cotton Tunic,12634,10300.0,3 Piece Suits,Female,Yes,White,Cotton,Yes,White,Cotton,,,,,,,"Shirt, Trouser",,,Cotton,,,,,"Lightweight and breathable White Cotton Tunic fabric, ideal for summer."
Pair,KSY-U2442,https://res.cloudinary.com/dzo11laml/image/upload/v1751975840/Female_White_Loafers_950_crwkt2.png,Female White Loafer,18220,,Heels,Female,,,,,,,,,,,,,Loafer,White,Suede,Rubber,7,,,,Comfortable and stylish Loafer for all-day wear.
1 Piece,KSY-M1244,https://res.cloudinary.com/dzo11laml/image/upload/v1751975980/Yellow_Lawn_951_t9edjg.png,Yellow Lawn Kurta,10515,,Lawn Suits,Female,Yes,Yellow,Lawn,,,,,,,Yes,White,Cotton,Shirt,,,Lawn,,,,,Elegant Yellow Lawn Kurta design for casual and formal wear.
Single,KSY-M3854,https://res.cloudinary.com/dzo11laml/image/upload/v1751975689/Black_wallet_952_nnstxi.png,Black Wallet,15054,,Handbags,Male,,,,,,,,,,,,,Wallet,Black,Nylon,Zipper,,Medium,,,Versatile Wallet with multiple compartments.
Pair,KSY-M4717,https://res.cloudinary.com/dzo11laml/image/upload/v1751975862/Male_White_Stiletto_953_vnxrka.png,Male White Stiletto,15329,,Loafers,Male,,,,,,,,,,,,,Stiletto,White,Rubber,Synthetic,7,,,,Durable Stiletto material for long-lasting comfort.
Single,KSY-M1070,https://res.cloudinary.com/dzo11laml/image/upload/v1751975831/Female_Cream_Blue_BackPack_954_ekmuvq.png,Female Cream & Blue Backpack,14166,,Backpack,Female,,,,,,,,,,,,,Backpack,Cream & Blue,Faux Leather,Nylon,,Small,,,"A spacious Backpack, ideal for daily essentials."
,KSY-W5181,https://res.cloudinary.com/dzo11laml/image/upload/v1751975836/Female_Perfume_955_wrzn6d.png,Female Eau de Parfum,16837,12600.0,Perfumes,Female,,,,,,,,,,,,,Eau de Parfum,Clear,,,,,"Top: Fruity, Berry; Heart: Rose, Patchouli; Base: Sandalwood, Praline",,A refreshing Eau de Parfum for all-day freshness.
